Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_I,Sex_M
0.48484848484848464,0.7692307692307695,1.0999999999999999,0.7768361581920905,0.35804416403785494,0.45794392523364474,1.491183879093199,0.0,0.0
-0.8181818181818187,-0.769230769230769,-0.40000000000000036,-0.603813559322034,-0.5646687697160885,-0.5607476635514019,-0.54911838790932,0.0,1.0
1.0606060606060603,0.9615384615384619,1.2999999999999994,1.8686440677966103,2.5504731861198744,1.6915887850467286,1.3954659949622166,0.0,1.0
-0.12121212121212134,-0.03846153846153849,0.3999999999999998,-0.06497175141242945,-0.19716088328075712,0.012461059190030991,0.20654911838790935,0.0,0.0
-0.9696969696969701,-0.923076923076923,-1.0000000000000002,-0.740819209039548,-0.7192429022082021,-0.7445482866043615,-0.6750629722921915,0.0,1.0
-0.090909090909091,-0.03846153846153849,0.0,-0.24717514124293793,-0.14668769716088342,-0.33956386292834895,-0.256926952141058,0.0,0.0
-1.1212121212121218,-1.192307692307692,-1.1,-0.8559322033898307,-0.7870662460567825,-0.8473520249221185,-0.8564231738035265,1.0,0.0
0.787878787878788,0.8461538461538465,0.8999999999999997,1.0670903954802262,1.1561514195583598,1.439252336448598,0.836272040302267,0.0,0.0
0.21212121212121166,0.15384615384615397,0.19999999999999962,0.11935028248587558,0.1451104100946372,0.23676012461059176,0.10579345088161204,1.0,0.0
0.06060606060606067,0.03846153846153849,-0.10000000000000009,0.014124293785310748,0.21608832807570982,-0.04984423676012465,-0.06297229219143582,0.0,0.0
1.1515151515151514,1.269230769230769,1.2999999999999994,1.8149717514124297,1.8044164037854895,1.8878504672897192,1.9697732997481108,0.0,1.0
0.5757575757575757,0.6923076923076925,-1.2000000000000002,0.3389830508474576,0.5615141955835963,0.028037383177569944,-0.2972292191435769,0.0,1.0
0.606060606060606,0.6923076923076925,0.6999999999999995,1.0508474576271187,1.1561514195583598,1.2087227414330217,0.9118387909319897,0.0,0.0
-0.21212121212121235,-0.23076923076923053,0.2999999999999997,-0.3707627118644069,-0.2854889589905364,-0.3894080996884736,-0.33753148614609574,1.0,0.0
0.4545454545454543,0.423076923076923,0.19999999999999962,0.42302259887005633,0.5031545741324921,0.4485981308411214,0.35768261964735504,0.0,1.0
-0.4242424242424247,-0.5384615384615385,-0.5000000000000001,-0.3990112994350284,-0.18296529968454261,-0.5171339563862929,-0.5113350125944585,1.0,0.0
0.3636363636363633,0.3846153846153845,0.6999999999999995,0.38700564971751417,0.3974763406940064,0.3021806853582554,0.5088161209068011,0.0,0.0
-1.9393939393939401,-2.0384615384615383,-1.9000000000000001,-1.0670903954802262,-0.9842271293375396,-0.97196261682243,-1.1032745591939548,1.0,0.0
0.030303030303030335,0.0,0.2999999999999997,0.1631355932203389,-0.18769716088328078,0.4485981308411214,0.5088161209068011,0.0,1.0
-0.090909090909091,0.0,-0.20000000000000018,-0.1412429378531075,-0.12460567823343861,-0.19626168224299065,-0.07052896725440812,0.0,1.0
-0.3030303030303033,-0.30769230769230754,-0.10000000000000009,-0.13135593220338995,-0.39747634069400645,-0.2087227414330218,0.1410579345088161,0.0,1.0
0.606060606060606,0.6153846153846155,0.4999999999999999,0.8905367231638419,1.0946372239747637,0.8535825545171338,0.5138539042821159,0.0,0.0
-1.1818181818181823,-1.346153846153846,-1.4000000000000001,-0.8785310734463279,-0.8564668769716091,-0.766355140186916,-0.9068010075566751,1.0,0.0
-0.090909090909091,-0.15384615384615355,-0.20000000000000018,-0.19844632768361592,-0.13406940063091496,-0.19626168224299065,-0.22166246851385396,1.0,0.0
0.6666666666666666,0.653846153846154,1.4999999999999996,1.3862994350282487,1.7397476340694005,1.4859813084112148,0.9345088161209066,0.0,1.0
-1.6363636363636367,-1.7307692307692306,-1.3000000000000003,-1.0112994350282487,-0.9668769716088329,-0.9470404984423677,-1.0277078085642317,1.0,0.0
-0.181818181818182,-0.26923076923076905,0.0,-0.3481638418079097,-0.43217665615141965,-0.3582554517133957,-0.05289672544080609,1.0,0.0
-1.8787878787878793,-2.269230769230769,-1.3000000000000003,-0.9088983050847459,-0.8470031545741327,-0.8348909657320872,-0.9445843828715365,1.0,0.0
0.090909090909091,0.11538461538461549,0.0,0.1786723163841807,0.14353312302839114,0.10591900311526471,0.3324937027707807,0.0,0.0
0.4545454545454543,0.4615384615384615,0.09999999999999953,0.28389830508474556,0.4053627760252367,0.3021806853582554,0.2317380352644837,0.0,1.0
-1.2424242424242427,-1.2307692307692306,-1.4000000000000001,-0.8714689265536724,-0.8659305993690853,-0.8193146417445483,-0.8261964735516373,1.0,0.0
0.8787878787878783,0.6923076923076925,0.7999999999999996,1.472457627118644,2.033123028391168,1.834890965732087,0.5390428211586902,0.0,1.0
0.12121212121212066,0.23076923076923098,0.19999999999999962,0.22245762711864403,0.3769716088328076,0.4267912772585668,-0.020151133501259463,0.0,1.0
-0.15151515151515166,-0.15384615384615355,-0.5000000000000001,-0.036723163841807946,-0.053627760252365986,0.08411214953271018,-0.07052896725440812,0.0,0.0
0.18181818181818132,0.26923076923076944,0.2999999999999997,0.12711864406779658,0.32965299684542587,0.031152647975077736,-0.07052896725440812,0.0,1.0
-0.6969696969696973,-0.576923076923077,-0.7000000000000003,-0.6158192090395481,-0.525236593059937,-0.5327102803738318,-0.6246851385390428,1.0,0.0
-0.878787878787879,-0.769230769230769,-0.40000000000000036,-0.6829096045197741,-0.6403785488958992,-0.7133956386292836,-0.7002518891687658,0.0,0.0
0.4545454545454543,0.3846153846153845,1.0999999999999999,0.7860169491525424,0.8091482649842273,1.0311526479750779,0.7078085642317379,0.0,1.0
0.151515151515151,0.19230769230769248,0.6999999999999995,0.21680790960451973,0.13564668769716084,-0.028037383177570117,0.3073047858942064,0.0,0.0
0.030303030303030335,0.34615384615384603,0.19999999999999962,0.16737288135593212,0.13880126182965297,0.45171339563862917,0.16876574307304787,0.0,0.0
-1.6060606060606064,-1.7307692307692306,-1.3000000000000003,-0.9597457627118644,-0.8911671924290223,-0.9937694704049844,-1.0025188916876575,1.0,0.0
0.18181818181818132,0.07692307692307698,0.0,0.06144067796610168,0.20189274447949532,0.12461059190031146,-0.06045340050377839,0.0,1.0
-0.48484848484848503,-0.3846153846153845,-0.6000000000000002,-0.42655367231638425,-0.4006309148264986,-0.36137071651090347,-0.420654911838791,0.0,1.0
0.696969696969697,0.9230769230769235,0.8999999999999997,0.7316384180790961,0.610410094637224,0.5763239875389408,1.1133501259445844,0.0,1.0
-0.3939393939393943,-0.3846153846153845,-0.7000000000000003,-0.3912429378531074,-0.3738170347003156,-0.32087227414330227,-0.39798488664987414,0.0,0.0
0.4545454545454543,0.34615384615384603,0.0,0.0769774011299435,0.07097791798107246,-0.0685358255451714,0.3073047858942064,1.0,0.0
0.0,0.11538461538461549,0.0,0.052966101694915224,0.05993690851735005,0.12149532710280367,0.022670025188916757,0.0,1.0
0.515151515151515,0.3846153846153845,0.6999999999999995,0.8771186440677966,0.24763406940063082,1.043613707165109,1.2896725440806045,0.0,0.0
0.12121212121212066,0.03846153846153849,0.19999999999999962,0.02754237288135588,-0.015772870662460584,-0.015576323987538955,0.2821158690176321,1.0,0.0
0.48484848484848464,0.423076923076923,0.7999999999999996,0.594632768361582,0.7192429022082018,0.7881619937694703,0.5214105793450882,0.0,1.0
-0.272727272727273,-0.03846153846153849,-0.30000000000000027,-0.25706214689265544,-0.2586750788643534,-0.13084112149532723,-0.14609571788413112,0.0,1.0
0.9696969696969693,0.8076923076923079,0.6,1.076271186440678,0.8675078864353313,1.3894080996884735,1.0377833753148613,0.0,0.0
0.6666666666666666,0.9230769230769235,0.8999999999999997,1.3516949152542372,1.1025236593059937,0.8847352024922117,1.576826196473552,0.0,0.0
-0.12121212121212134,0.03846153846153849,0.4999999999999999,0.0882768361581921,0.12302839116719239,0.146417445482866,0.08816120906801,0.0,1.0
-0.24242424242424268,-0.26923076923076905,-0.5000000000000001,-0.34392655367231645,-0.25078864353312313,-0.32398753894081006,-0.4055415617128464,0.0,1.0
-0.4242424242424247,-0.423076923076923,-0.30000000000000027,-0.20762711864406783,-0.2239747634069401,0.009345794392523199,-0.24685138539042828,0.0,1.0
-1.272727272727273,-1.2307692307692306,-0.7000000000000003,-0.8192090395480227,-0.7681388012618299,-0.7165109034267914,-0.8010075566750631,0.0,1.0
-0.878787878787879,-1.0384615384615385,-0.6000000000000002,-0.6680790960451978,-0.47003154574132505,-0.7819314641744548,-0.7632241813602016,1.0,0.0
-1.272727272727273,-1.346153846153846,-1.2000000000000002,-0.8968926553672317,-0.8501577287066248,-0.8629283489096574,-0.8891687657430731,1.0,0.0
0.8181818181818183,0.9615384615384619,1.3999999999999995,1.3312146892655365,0.8217665615141957,0.8348909657320871,1.9697732997481108,0.0,0.0
-0.181818181818182,-0.19230769230769204,-0.40000000000000036,-0.20197740112994353,-0.2097791798107256,0.04984423676012448,-0.3224181360201511,1.0,0.0
-1.5757575757575764,-1.6153846153846152,-1.6000000000000003,-1.0007062146892656,-0.9652996845425871,-0.9221183800623054,-1.0277078085642317,1.0,0.0
-0.181818181818182,-0.26923076923076905,-0.6000000000000002,-0.38276836158192096,-0.30126182965299697,-0.4548286604361371,-0.36523929471032746,1.0,0.0
0.48484848484848464,0.730769230769231,0.7999999999999996,0.7796610169491527,0.4652996845425867,1.1214953271028034,0.7103274559193954,0.0,0.0
0.30303030303030265,0.5384615384615385,1.8999999999999995,0.7966101694915255,0.5347003154574131,0.2990654205607476,1.4408060453400504,0.0,0.0
0.090909090909091,0.30769230769230793,0.09999999999999953,0.12076271186440665,-0.007886435331230292,0.30529595015576316,0.1788413098236776,0.0,1.0
-0.8181818181818187,-0.9615384615384615,-0.5000000000000001,-0.7662429378531074,-0.7570977917981074,-0.7445482866043615,-0.7758186397984888,1.0,0.0
0.7575757575757577,0.4615384615384615,0.6999999999999995,0.6419491525423727,0.6261829652996845,0.940809968847352,0.7657430730478589,1.0,0.0
0.4545454545454543,0.4615384615384615,0.4999999999999999,0.5141242937853105,0.46056782334384855,0.41744548286604344,0.609571788413098,0.0,0.0
-0.24242424242424268,-0.15384615384615355,-0.6000000000000002,-0.25000000000000006,-0.10094637223974774,-0.0685358255451714,-0.2972292191435769,0.0,1.0
-1.4242424242424248,-1.5384615384615383,-1.3000000000000003,-0.9138418079096046,-0.8580441640378551,-0.8348909657320872,-0.9949622166246851,1.0,0.0
-0.48484848484848503,-0.5384615384615385,-0.6000000000000002,-0.4632768361581922,-0.3375394321766562,-0.4392523364485982,-0.5743073047858943,1.0,0.0
0.21212121212121166,0.30769230769230793,0.6999999999999995,0.32909604519773994,0.20189274447949532,0.09657320872274135,0.760705289672544,0.0,1.0
0.333333333333333,0.5384615384615385,0.4999999999999999,0.6207627118644068,0.4668769716088328,0.663551401869159,0.5340050377833754,0.0,1.0
-1.3939393939393943,-1.4615384615384615,-1.3000000000000003,-0.951271186440678,-0.9022082018927448,-0.8909657320872275,-0.9748110831234257,1.0,0.0
0.515151515151515,0.30769230769230793,0.19999999999999962,0.32415254237288144,0.28233438485804413,0.4299065420560746,0.45843828715365237,1.0,0.0
-0.272727272727273,-0.26923076923076905,0.09999999999999953,-0.21327683615819212,-0.20189274447949532,-0.2429906542056075,-0.07052896725440812,0.0,1.0
-0.06060606060606067,-0.07692307692307698,-0.10000000000000009,-0.031073446327683645,-0.0646687697160884,-0.012461059190031163,0.012594458438287024,0.0,1.0
-0.24242424242424268,-0.30769230769230754,-0.5000000000000001,-0.4512711864406781,-0.4006309148264986,-0.4205607476635515,-0.4055415617128464,0.0,1.0
0.8484848484848486,0.8076923076923079,0.6,1.0706214689265536,0.9779179810725553,1.320872274143302,1.163727959697733,0.0,1.0
-1.1818181818181823,-1.269230769230769,-1.0000000000000002,-0.8834745762711865,-0.8359621451104102,-0.8442367601246107,-0.8891687657430731,1.0,0.0
0.030303030303030335,-0.30769230769230754,-0.20000000000000018,-0.10522598870056499,0.018927444794952702,-0.052959501557632446,-0.22166246851385396,0.0,1.0
-1.0909090909090913,-1.192307692307692,-1.1,-0.8185028248587571,-0.7681388012618299,-0.7383177570093459,-0.8463476070528967,1.0,0.0
0.30303030303030265,0.5384615384615385,0.8999999999999997,0.6822033898305083,0.2492113564668769,0.33021806853582547,1.26448362720403,0.0,0.0
-0.666666666666667,-0.7307692307692305,-0.6000000000000002,-0.5960451977401131,-0.5851735015772872,-0.47663551401869164,-0.6246851385390428,1.0,0.0
-0.9696969696969701,-1.0384615384615385,-1.2000000000000002,-0.7817796610169493,-0.6782334384858046,-0.7570093457943926,-0.8513853904282116,1.0,0.0
-0.45454545454545503,-0.576923076923077,0.09999999999999953,-0.40183615819209056,-0.4731861198738172,-0.29595015576323996,-0.2720403022670026,0.0,0.0
-0.363636363636364,-0.4615384615384615,0.2999999999999997,0.3206214689265535,0.27287066246056774,0.3582554517133956,0.39798488664987397,0.0,1.0
0.242424242424242,-0.03846153846153849,0.2999999999999997,0.2577683615819209,0.3312302839116719,0.27725856697819307,0.2695214105793449,0.0,0.0
0.424242424242424,0.23076923076923098,-0.20000000000000018,0.2351694915254237,0.48264984227129337,0.06853582554517122,0.15869017632241814,0.0,1.0
0.4545454545454543,0.3846153846153845,0.19999999999999962,0.21539548022598867,0.3722397476340694,0.09657320872274135,0.21662468513853908,0.0,0.0
0.8787878787878783,0.9615384615384619,1.2,1.0833333333333333,1.10410094637224,1.2242990654205606,1.1385390428211586,0.0,0.0
-0.9090909090909093,-0.9615384615384615,-1.0000000000000002,-0.7754237288135595,-0.6987381703470034,-0.7538940809968848,-0.8010075566750631,1.0,0.0
-0.5151515151515154,-0.5384615384615385,-0.20000000000000018,-0.40254237288135597,-0.36750788643533133,-0.3551401869158879,-0.34760705289672544,0.0,0.0
0.12121212121212066,0.11538461538461549,0.19999999999999962,0.08615819209039541,0.3091482649842271,-0.1370716510903428,0.18136020151133503,0.0,0.0
-0.21212121212121235,-0.30769230769230754,0.09999999999999953,-0.050141242937853235,0.194006309148265,-0.19314641744548286,-0.2695214105793452,1.0,0.0
-1.3030303030303034,-1.4999999999999998,-1.2000000000000002,-0.9350282485875707,-0.8848580441640381,-0.838006230529595,-0.947103274559194,1.0,0.0
-0.9393939393939397,-1.115384615384615,-1.0000000000000002,-0.8290960451977403,-0.7965299684542588,-0.853582554517134,-0.7808564231738037,1.0,0.0
-0.45454545454545503,-0.19230769230769204,0.3999999999999998,-0.41242937853107353,-0.553627760252366,-0.6105919003115265,-0.18136020151133503,1.0,0.0
-0.45454545454545503,-0.3846153846153845,-0.40000000000000036,-0.28319209039548027,-0.1908517350157729,-0.15887850467289732,-0.4987405541561713,0.0,0.0
0.48484848484848464,0.5384615384615385,0.7999999999999996,0.39477401129943485,0.4242902208201892,0.5171339563862928,0.4005037783375314,0.0,1.0
-0.4242424242424247,-0.4615384615384615,-0.20000000000000018,-0.4540960451977402,-0.46214511041009476,-0.3551401869158879,-0.4357682619647356,0.0,0.0
-1.0909090909090913,-1.1538461538461535,-1.0000000000000002,-0.8015536723163844,-0.7223974763406943,-0.7476635514018692,-0.8639798488664988,1.0,0.0
-1.1818181818181823,-1.2307692307692306,-0.6000000000000002,-0.8375706214689267,-0.854889589905363,-0.6978193146417446,-0.8010075566750631,1.0,0.0
-1.1212121212121218,-1.1538461538461535,-0.9000000000000002,-0.8262711864406781,-0.7981072555205049,-0.794392523364486,-0.7254408060453401,1.0,0.0
-1.4242424242424248,-1.423076923076923,-1.0000000000000002,-0.9272598870056499,-0.8722397476340696,-0.869158878504673,-0.9521410579345088,1.0,0.0
0.06060606060606067,0.03846153846153849,0.19999999999999962,-0.026836158192090422,0.02523659305993676,0.028037383177569944,0.06549118387909311,1.0,0.0
-0.5151515151515154,-0.4615384615384615,-0.5000000000000001,-0.49929378531073454,-0.5425867507886437,-0.5482866043613708,-0.3224181360201511,0.0,0.0
0.4545454545454543,0.423076923076923,0.7999999999999996,0.46398305084745767,0.6041009463722397,0.5887850467289719,0.3627204030226699,1.0,0.0
0.515151515151515,0.30769230769230793,0.19999999999999962,0.31779661016949134,0.6309148264984229,0.10591900311526471,-0.29219143576826206,0.0,1.0
-1.1818181818181823,-1.269230769230769,-1.0000000000000002,-0.8531073446327685,-0.8343848580441642,-0.7165109034267914,-0.8765743073047859,0.0,1.0
0.5757575757575757,0.5,0.2999999999999997,0.46115819209039555,0.4416403785488958,0.6105919003115264,0.5340050377833754,0.0,1.0
-0.8181818181818187,-0.8846153846153845,-0.6000000000000002,-0.6878531073446329,-0.6719242902208203,-0.5545171339563864,-0.7002518891687658,1.0,0.0
0.242424242424242,0.26923076923076944,0.0,-0.05437853107344646,-0.03470031545741328,-0.11214953271028047,0.1561712846347607,1.0,0.0
-0.4242424242424247,-0.3846153846153845,-0.6000000000000002,-0.48870056497175146,-0.4889589905362778,-0.44859813084112155,-0.37279596977329976,1.0,0.0
-0.21212121212121235,-0.19230769230769204,0.0,-0.15748587570621475,-0.24605678233438494,-0.12461059190031164,-0.020151133501259463,0.0,1.0
-1.3030303030303034,-1.5384615384615383,-1.3000000000000003,-0.8686440677966102,-0.7649842271293378,-0.8193146417445483,-0.964735516372796,1.0,0.0
-0.06060606060606067,-0.03846153846153849,0.3999999999999998,-0.07838983050847458,0.03470031545741311,-0.12149532710280385,-0.07808564231738042,0.0,1.0
1.2727272727272727,1.5384615384615385,1.3999999999999995,2.405367231638418,2.7113564668769716,2.130841121495327,2.2392947103274556,0.0,0.0
-1.545454545454546,-1.6538461538461537,-1.4000000000000001,-0.9752824858757063,-0.911671924290221,-0.9376947040498443,-1.0277078085642317,1.0,0.0
0.030303030303030335,-0.03846153846153849,0.3999999999999998,0.760593220338983,0.9321766561514195,0.8722741433021806,0.5541561712846346,0.0,1.0
-0.363636363636364,-0.23076923076923053,0.0,-0.24364406779661033,-0.3422712933753944,-0.27414330218068544,-0.04534005037783379,0.0,1.0
-1.6060606060606064,-1.6923076923076923,-1.7000000000000004,-0.9724576271186441,-0.9211356466876974,-0.8940809968847353,-1.0100755667506298,1.0,0.0
0.515151515151515,0.6923076923076925,0.2999999999999997,0.6454802259887004,0.23186119873817024,0.16199376947040495,0.8866498740554154,0.0,1.0
0.515151515151515,0.423076923076923,0.4999999999999999,0.6836158192090396,0.8422712933753943,0.6230529595015577,0.5843828715365237,0.0,1.0
0.5757575757575757,0.576923076923077,0.19999999999999962,0.3792372881355932,0.1072555205047318,0.6199376947040499,0.6347607052896723,0.0,0.0
0.242424242424242,0.30769230769230793,0.4999999999999999,0.11723163841807904,0.20662460567823349,-0.052959501557632446,0.2015113350125945,0.0,1.0
-0.363636363636364,-0.34615384615384603,0.0,-0.1822033898305085,-0.3769716088328077,-0.25545171339563866,-0.19647355163727961,1.0,0.0
0.21212121212121166,0.26923076923076944,0.2999999999999997,0.32697740112994356,0.4164037854889589,0.3208722741433021,0.3073047858942064,0.0,1.0
0.48484848484848464,0.7692307692307695,1.4999999999999996,1.0939265536723164,0.5504731861198737,0.5514018691588785,2.1712846347607053,0.0,0.0
1.2424242424242424,1.423076923076923,1.8999999999999995,2.4103107344632773,2.8233438485804423,2.1682242990654204,1.9042821158690175,0.0,0.0
0.9696969696969693,0.9230769230769235,0.7999999999999996,1.0416666666666667,0.853312302839117,1.2242990654205606,1.1612090680100755,0.0,0.0
0.4545454545454543,0.5384615384615385,0.6999999999999995,1.4180790960451979,0.9652996845425869,0.9813084112149533,2.4735516372795967,0.0,1.0
-0.363636363636364,-0.3846153846153845,-0.20000000000000018,-0.35098870056497183,-0.2239747634069401,-0.36760124610591904,-0.3879093198992444,1.0,0.0
-0.7878787878787883,-0.769230769230769,-0.8000000000000002,-0.5889830508474577,-0.5362776025236594,-0.5669781931464175,-0.54911838790932,1.0,0.0
-1.1818181818181823,-1.269230769230769,-1.3000000000000003,-0.8785310734463279,-0.7791798107255522,-0.912772585669782,-0.9017632241813602,1.0,0.0
-1.545454545454546,-1.5384615384615383,-1.4000000000000001,-0.9901129943502827,-0.9495268138801265,-0.9190031152647976,-1.0025188916876575,1.0,0.0
-1.3939393939393943,-1.4999999999999998,-1.4000000000000001,-0.9011299435028249,-0.8659305993690853,-0.8161993769470405,-0.9521410579345088,1.0,0.0
-1.3030303030303034,-1.6923076923076923,-0.9000000000000002,-0.9074858757062149,-0.8201892744479496,-0.8660436137071652,-0.9596977329974811,1.0,0.0
0.333333333333333,0.19230769230769248,0.09999999999999953,0.10593220338983045,0.3012618296529968,-0.0996884735202493,0.030226700251889053,0.0,1.0
0.090909090909091,0.26923076923076944,1.8999999999999995,0.052966101694915224,-0.014195583596214525,-0.08722741433021815,0.35768261964735504,0.0,1.0
-0.4242424242424247,-0.4615384615384615,-0.5000000000000001,-0.3333333333333335,-0.17665615141955837,-0.33644859813084116,-0.5062972292191436,0.0,0.0
0.090909090909091,0.0,-0.10000000000000009,0.026129943502824805,0.10883280757097785,0.08722741433021797,0.01007556675062959,1.0,0.0
0.7575757575757577,0.730769230769231,0.6999999999999995,0.951271186440678,0.916403785488959,1.2959501557632398,0.7052896725440805,0.0,1.0
-0.3030303030303033,-0.5384615384615385,-0.40000000000000036,-0.43149717514124303,-0.3880126182965301,-0.4143302180685359,-0.42569269521410585,1.0,0.0
0.30303030303030265,0.30769230769230793,0.19999999999999962,0.4216101694915254,0.6451104100946372,-0.03115264797507791,0.1561712846347607,0.0,0.0
-0.363636363636364,-0.5384615384615385,-0.7000000000000003,-0.4293785310734464,-0.3769716088328077,-0.4672897196261683,-0.4105793450881613,1.0,0.0
0.21212121212121166,0.11538461538461549,0.7999999999999996,0.07344632768361573,0.09305993690851727,-0.04672897196261686,0.055415617128463386,0.0,0.0
