fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type_white
-0.6153846153846153,-0.47058823529411753,-0.28571428571428553,-0.20312500000000003,-0.34615384615384615,0.5,0.41025641025641024,-0.34408602150538303,1.3333333333333348,1.176470588235294,0.11111111111111067,0.0
0.23076923076923067,0.058823529411764754,3.071428571428571,1.6406250000000002,-0.30769230769230765,0.7083333333333334,0.6025641025641025,0.7096774193548256,-0.9047619047619047,-0.6470588235294118,-0.8888888888888893,0.0
-0.46153846153846134,0.11764705882352951,-0.21428571428571405,-0.078125,-0.30769230769230765,0.20833333333333334,0.24358974358974358,-1.169892473118269,0.04761904761904873,-0.7647058823529412,1.333333333333332,0.0
0.6923076923076926,-0.47058823529411753,0.642857142857143,-0.28125000000000006,-0.30769230769230765,0.375,-0.14102564102564102,-0.6236559139784918,0.0,0.1764705882352943,0.2777777777777777,0.0
0.07692307692307666,0.17647058823529427,0.642857142857143,-0.23437500000000003,-0.4999999999999999,-0.6666666666666666,-0.4358974358974359,-0.10752688172044114,1.0,0.5294117647058822,0.05555555555555534,0.0
-0.07692307692307666,1.9117647058823528,0.7857142857142856,1.4062500000000002,0.7692307692307693,-0.20833333333333334,0.16666666666666666,0.5096774193548304,-0.09523809523809534,-1.0,-0.5555555555555554,0.0
-0.153846153846154,-0.47058823529411753,0.35714285714285704,2.3593750000000004,-0.03846153846153849,0.125,0.19230769230769232,1.0967741935483755,0.28571428571428603,-0.1764705882352943,-0.833333333333333,0.0
0.46153846153846134,0.11764705882352951,1.5,1.59375,-0.1923076923076922,1.3333333333333333,0.38461538461538464,0.7505376344085938,-1.0952380952380953,-0.23529411764705904,-0.666666666666667,0.0
1.692307692307692,1.470588235294118,0.0,-0.10937500000000004,2.5,-0.75,-1.0256410256410255,0.4494623655914015,0.14285714285714407,0.2941176470588238,0.333333333333333,-1.0
-0.307692307692308,3.0,-2.0,0.75,1.2307692307692306,-0.9583333333333334,-1.358974358974359,0.3010752688171922,1.4761904761904767,-0.05882352941176476,1.0555555555555542,-1.0
0.9230769230769227,-0.17647058823529393,1.2857142857142856,0.34375000000000006,-0.26923076923076916,-0.4166666666666667,-0.23076923076923078,-0.17204301075269152,-0.428571428571428,-1.0,-0.11111111111111166,0.0
-0.23076923076923067,0.0,1.0,1.7656250000000002,0.26923076923076916,0.041666666666666664,0.8076923076923077,0.8150537634408441,-0.33333333333333265,0.3529411764705879,-0.666666666666667,0.0
-0.153846153846154,-0.5294117647058821,0.35714285714285704,-0.21875,-0.7307692307692307,-0.9166666666666666,-0.9230769230769231,-0.6774193548387004,0.0,0.5294117647058822,0.333333333333333,0.0
1.0769230769230773,0.647058823529412,2.785714285714285,1.578125,-0.1923076923076922,0.0,1.0128205128205128,0.6666666666666587,-0.714285714285714,0.7647058823529412,-0.333333333333334,0.0
-0.307692307692308,-0.7058823529411762,-0.21428571428571405,-0.1875,-0.1923076923076922,1.375,0.7692307692307693,-0.6150537634408488,-0.28571428571428603,-0.5294117647058826,-0.05555555555555632,0.0
-1.153846153846154,-0.764705882352941,-0.35714285714285704,-0.23437500000000003,-0.5769230769230769,0.25,-0.23076923076923078,-0.89032258064516,1.0476190476190488,1.5294117647058825,0.9444444444444436,0.0
1.692307692307692,1.3529411764705883,4.928571428571428,0.06249999999999999,21.65384615384615,0.125,-0.6282051282051282,1.0107526881720417,-2.2380952380952372,8.764705882352942,-0.5,-1.0
-0.9230769230769234,0.0,0.5,1.203125,-0.34615384615384615,0.8333333333333334,0.23076923076923078,-0.2666666666666683,-0.4761904761904767,0.4705882352941175,0.499999999999999,0.0
0.3846153846153847,1.6470588235294115,-1.6428571428571426,-0.06249999999999999,1.615384615384615,-0.625,-1.1666666666666667,0.2193548387096799,0.428571428571428,0.4705882352941175,0.05555555555555534,-1.0
1.2307692307692306,0.14705882352941188,0.642857142857143,-0.12499999999999999,1.2307692307692306,-1.0833333333333333,-1.435897435897436,0.04731182795698837,0.28571428571428603,0.9411764705882356,0.8888888888888884,-1.0
0.3846153846153847,1.8823529411764706,-0.35714285714285704,-0.17187500000000003,0.9999999999999998,-0.20833333333333334,-0.38461538461538464,0.26236559139784676,0.428571428571428,0.11764705882352952,-0.2777777777777777,-1.0
-1.0,-0.4117647058823528,-0.4285714285714285,-0.296875,0.11538461538461547,2.8333333333333335,0.7307692307692307,-0.840860215053749,1.0952380952380953,0.6470588235294118,0.4444444444444437,0.0
-0.6923076923076926,0.11764705882352951,-0.35714285714285704,-0.12499999999999999,0.15384615384615372,-0.041666666666666664,0.6282051282051282,-0.4946236559139672,0.7619047619047628,-0.23529411764705904,0.05555555555555534,0.0
-0.23076923076923067,-0.6470588235294117,-0.21428571428571405,1.125,-0.30769230769230765,0.0,-0.038461538461538464,-0.04516129032258958,-0.4761904761904767,-0.35294117647058826,0.333333333333333,0.0
4.846153846153848,0.0,3.142857142857143,-0.03125000000000003,1.4230769230769231,-0.25,-0.9615384615384616,0.7956989247311833,-0.8095238095238093,1.0000000000000002,0.6111111111111107,-1.0
0.153846153846154,-0.35294117647058804,0.5,1.7656250000000002,0.42307692307692313,1.0833333333333333,0.9743589743589743,0.6451612903225753,-0.5714285714285721,-0.41176470588235303,-0.7222222222222223,0.0
-0.5384615384615387,-0.5294117647058821,0.4285714285714285,1.3750000000000002,-0.07692307692307698,1.2083333333333333,0.15384615384615385,0.06236559139785157,-0.04761904761904661,-0.9411764705882356,0.2777777777777777,0.0
-0.307692307692308,0.5294117647058825,-0.14285714285714296,-0.09375000000000003,3.4230769230769234,-0.5833333333333334,-0.32051282051282054,-0.3311827956989186,-0.14285714285714196,0.5294117647058822,-0.44444444444444464,0.0
0.153846153846154,0.17647058823529427,-0.07142857142857148,0.8203125000000001,-1.0384615384615383,-0.625,-0.1794871794871795,-0.2752688172043112,-1.0476190476190466,-0.41176470588235303,0.6111111111111107,0.0
0.153846153846154,1.2352941176470589,-0.9285714285714285,-0.140625,0.9230769230769228,-0.7083333333333334,-1.1153846153846154,0.5827956989247237,1.4761904761904767,1.2352941176470587,-0.38888888888888934,-1.0
-0.7692307692307694,-0.05882352941176443,-0.28571428571428553,1.9531250000000002,-0.42307692307692313,0.08333333333333333,0.20512820512820512,-0.17634408602151297,-0.09523809523809534,-0.41176470588235303,1.4999999999999991,0.0
-0.153846153846154,-0.47058823529411753,0.35714285714285704,2.3593750000000004,-0.03846153846153849,0.125,0.19230769230769232,1.0967741935483755,0.28571428571428603,-0.1764705882352943,-0.833333333333333,0.0
0.3846153846153847,1.8823529411764706,-0.35714285714285704,-0.17187500000000003,0.9999999999999998,-0.20833333333333334,-0.38461538461538464,0.26236559139784676,0.428571428571428,0.11764705882352952,-0.2777777777777777,-1.0
0.07692307692307666,-0.6470588235294117,0.5714285714285715,1.9140625000000002,0.0,0.6666666666666666,0.5128205128205128,0.9806451612903153,0.6190476190476186,1.5294117647058825,-0.666666666666667,0.0
0.23076923076923067,2.6176470588235294,-2.214285714285714,-0.12499999999999999,1.2692307692307692,-0.4583333333333333,-1.1538461538461537,0.5913978494623666,0.9523809523809534,0.5294117647058822,-0.5,-1.0
0.07692307692307666,-0.05882352941176443,-0.35714285714285704,-0.17187500000000003,0.07692307692307698,-0.7083333333333334,-0.41025641025641024,-0.3225806451612996,-0.28571428571428603,-0.7647058823529412,-0.5,0.0
-0.846153846153846,-0.9411764705882351,-0.21428571428571405,-0.17187500000000003,0.11538461538461547,-0.375,-0.5128205128205128,-0.6666666666666587,1.0476190476190488,0.7647058823529412,0.2777777777777777,0.0
-0.846153846153846,-0.29411764705882343,-0.07142857142857148,-0.15625,-0.5384615384615383,-0.041666666666666664,-0.3333333333333333,-0.5698924731182832,0.8571428571428581,1.0588235294117645,0.333333333333333,0.0
-0.5384615384615387,0.4705882352941177,0.4285714285714285,-0.23437500000000003,-0.8846153846153845,-0.7083333333333334,-0.5384615384615384,-1.320430107526877,-1.285714285714286,-0.7058823529411765,1.1111111111111107,0.0
-0.7692307692307694,-0.7058823529411762,0.14285714285714296,0.46875000000000006,-0.42307692307692313,0.041666666666666664,-0.08974358974358974,-0.2752688172043112,0.5238095238095233,0.4117647058823527,-0.0833333333333335,0.0
2.0,1.470588235294118,0.7857142857142856,-0.09375000000000003,1.3076923076923077,-0.16666666666666666,-0.8461538461538461,0.4516129032258003,-0.04761904761904661,1.176470588235294,0.6111111111111107,-1.0
-0.46153846153846134,-0.29411764705882343,-0.4285714285714285,2.6875,1.3846153846153846,0.25,0.5,1.0451612903225658,-0.1904761904761907,-0.05882352941176476,-0.666666666666667,0.0
-0.46153846153846134,-0.764705882352941,0.07142857142857148,0.8984375000000001,-0.34615384615384615,0.375,0.0,-0.08817204301075648,-0.09523809523809534,-0.5882352941176473,0.22222222222222135,0.0
1.8461538461538467,-0.29411764705882343,-0.14285714285714296,0.8593750000000001,-0.38461538461538464,3.9583333333333335,1.1538461538461537,-0.2043010752688167,-1.4761904761904767,-0.7647058823529412,0.38888888888888834,0.0
-0.153846153846154,0.8823529411764707,-0.7857142857142856,2.03125,0.6923076923076923,1.3333333333333333,0.8717948717948718,0.8473118279569692,-0.3809523809523814,-0.35294117647058826,-0.9444444444444446,0.0
0.23076923076923067,-0.05882352941176443,1.642857142857143,1.5468750000000002,0.07692307692307698,1.375,0.4358974358974359,0.7526881720429925,-0.714285714285714,-0.35294117647058826,-0.666666666666667,0.0
-0.46153846153846134,0.4705882352941177,1.2857142857142856,1.6093750000000002,-0.07692307692307698,1.0,1.6025641025641026,0.7096774193548256,-0.33333333333333265,-0.1764705882352943,-1.0,0.0
1.0000000000000007,0.11764705882352951,0.5714285714285715,-0.09375000000000003,1.1923076923076923,-0.5,-0.9615384615384616,-0.09892473118279821,0.4761904761904767,1.5294117647058825,1.2222222222222214,-1.0
-0.46153846153846134,0.3529411764705882,-0.21428571428571405,1.5,-0.30769230769230765,-0.4166666666666667,0.07692307692307693,0.10537634408601848,-0.04761904761904661,-0.4705882352941178,0.16666666666666602,0.0
0.07692307692307666,1.8235294117647058,-2.214285714285714,-0.1875,1.0384615384615383,-0.5416666666666666,-1.0769230769230769,0.4946236559139672,1.2380952380952395,1.1176470588235292,-0.22222222222222232,-1.0
-0.6153846153846153,0.5882352941176472,0.857142857142857,-0.15625,0.9230769230769228,-0.625,-1.205128205128205,-0.1333333333333222,1.1428571428571441,2.1176470588235294,0.499999999999999,-1.0
-0.46153846153846134,0.17647058823529427,1.357142857142857,1.203125,0.0,1.1666666666666667,1.1282051282051282,0.4086021505376334,-0.6190476190476186,0.5294117647058822,-0.5,0.0
-0.5384615384615387,-0.8235294117647057,0.21428571428571447,1.3125000000000002,0.11538461538461547,-0.16666666666666666,-0.28205128205128205,0.5677419354838605,0.0,-0.11764705882352952,-0.166666666666667,0.0
-1.6153846153846154,1.0588235294117645,-0.9999999999999998,-0.17187500000000003,-0.4615384615384614,1.2916666666666667,0.38461538461538464,-1.1311827956989233,0.28571428571428603,-0.9411764705882356,0.666666666666666,0.0
-0.307692307692308,-0.47058823529411753,-0.14285714285714296,-0.1875,-0.8076923076923077,0.25,0.1282051282051282,-0.6602150537634385,0.7619047619047628,-0.1764705882352943,0.499999999999999,0.0
2.307692307692308,0.823529411764706,0.14285714285714296,-0.04687499999999998,1.846153846153846,-0.041666666666666664,-0.3717948717948718,0.7526881720429925,0.04761904761904873,1.0000000000000002,-0.166666666666667,-1.0
-0.307692307692308,-0.4117647058823528,0.4285714285714285,1.9375000000000002,-0.4615384615384614,1.375,0.44871794871794873,0.7634408602150342,-0.9047619047619047,-0.6470588235294118,-0.5555555555555554,0.0
0.3846153846153847,0.7058823529411764,-0.5714285714285713,1.8437500000000002,0.26923076923076916,-0.041666666666666664,0.717948717948718,0.8774193548386957,-0.14285714285714196,-0.11764705882352952,-0.333333333333334,0.0
0.153846153846154,-1.2352941176470584,1.2857142857142856,-0.265625,0.11538461538461547,-0.4583333333333333,0.38461538461538464,-0.08602150537633382,1.1904761904761907,-0.41176470588235303,-0.05555555555555632,0.0
-0.307692307692308,3.617647058823529,-0.857142857142857,-0.34375000000000006,0.03846153846153849,-0.5,1.1025641025641026,-0.3225806451612996,0.6190476190476186,0.2941176470588238,-0.166666666666667,0.0
0.3846153846153847,2.0,-1.357142857142857,0.32812499999999994,2.4615384615384612,0.875,-0.10256410256410256,0.7311827956989091,0.23809523809523728,1.5294117647058825,-0.5,-1.0
1.6153846153846154,0.29411764705882376,0.7857142857142856,-0.1875,0.42307692307692313,-0.8333333333333334,-1.2820512820512822,-0.21075268817203696,-0.14285714285714196,0.23529411764705904,0.6111111111111107,-1.0
-0.6153846153846153,0.0,0.07142857142857148,0.09375000000000003,-0.8076923076923077,0.4166666666666667,0.2564102564102564,-1.2258064516129001,0.4761904761904767,-0.8235294117647061,1.5555555555555542,0.0
-0.23076923076923067,-0.11764705882352919,2.7142857142857135,-0.28125000000000006,4.961538461538462,0.2916666666666667,-0.15384615384615385,-0.4344086021505383,-1.1904761904761907,-0.4705882352941178,-0.6111111111111116,0.0
-1.3846153846153846,-0.23529411764705868,-0.5714285714285713,-0.25000000000000006,0.0,-0.375,-0.5256410256410257,-1.05161290322581,0.5238095238095233,0.6470588235294118,0.6111111111111107,0.0
2.615384615384616,1.5294117647058827,-0.5714285714285713,-0.04687499999999998,1.692307692307692,-0.4583333333333333,-0.8974358974358975,0.9677419354838509,0.04761904761904873,0.7647058823529412,0.0,-1.0
-0.07692307692307666,0.9411764705882354,-1.4285714285714286,-0.09375000000000003,-0.15384615384615397,-0.9583333333333334,-1.358974358974359,-0.2924731182795732,0.428571428571428,0.8235294117647061,0.6111111111111107,-1.0
-0.846153846153846,2.1176470588235294,-0.5714285714285713,0.3125,-0.4615384615384614,-0.375,0.1282051282051282,-1.0193548387096607,1.1904761904761907,-0.1764705882352943,1.3888888888888884,0.0
-0.3846153846153847,0.17647058823529427,-0.5714285714285713,-0.28125000000000006,0.26923076923076916,0.4166666666666667,1.1538461538461537,-0.4688172043010623,-0.14285714285714196,-0.2941176470588235,-0.22222222222222232,0.0
1.692307692307692,0.411764705882353,0.21428571428571447,-0.21875,0.5769230769230769,-1.0,-1.358974358974359,0.3806451612903058,-0.04761904761904661,0.9411764705882356,0.11111111111111067,-1.0
-0.7692307692307694,0.0,0.7142857142857141,1.2187500000000002,0.03846153846153849,1.0833333333333333,0.3974358974358974,-0.2580645161290253,-0.5714285714285721,0.4705882352941175,0.37037037037038867,0.0
2.307692307692308,0.17647058823529427,1.9999999999999996,-0.12499999999999999,1.1538461538461537,-1.0833333333333333,-1.3205128205128205,0.9677419354838509,-0.04761904761904661,1.5882352941176474,-0.38888888888888934,-1.0
0.153846153846154,-0.6470588235294117,0.0,-0.296875,-0.07692307692307698,-0.375,-0.5769230769230769,-0.5161290322580506,0.5238095238095233,-0.6470588235294118,0.2777777777777777,0.0
-1.4615384615384621,-1.0588235294117645,0.07142857142857148,-0.21875,-0.7307692307692307,-0.7083333333333334,-0.358974358974359,-1.0365591397849467,1.714285714285714,0.05882352941176476,1.0555555555555542,0.0
-0.23076923076923067,-0.7058823529411762,-0.28571428571428553,-0.25000000000000006,-0.5769230769230769,0.4166666666666667,0.3974358974358974,-0.5075268817204316,0.9047619047619047,0.05882352941176476,0.11111111111111067,0.0
1.153846153846154,0.29411764705882376,0.642857142857143,0.26562500000000006,0.30769230769230765,-1.0833333333333333,-1.3974358974358974,0.5333333333333365,0.8095238095238093,0.8823529411764708,0.7222222222222213,-1.0
0.7692307692307694,-0.23529411764705868,-0.35714285714285704,1.7187500000000002,-0.15384615384615397,0.5,1.6666666666666667,0.7956989247311833,-0.8571428571428581,0.3529411764705879,-0.8888888888888893,0.0
2.0769230769230766,0.7647058823529411,1.0714285714285714,-0.140625,1.0384615384615383,-1.0,-1.3076923076923077,0.34193548387096034,0.28571428571428603,1.3529411764705883,1.1111111111111107,-1.0
0.6153846153846153,-0.5882352941176469,-0.35714285714285704,0.9218750000000001,-0.30769230769230765,0.5416666666666666,0.8205128205128205,0.23655913978494186,-0.14285714285714196,-0.2941176470588235,-0.22222222222222232,0.0
-0.153846153846154,1.2941176470588236,-0.07142857142857148,0.18750000000000006,0.7307692307692308,0.375,0.6025641025641025,-0.08602150537633382,-0.04761904761904661,-0.5294117647058826,-0.666666666666667,0.0
-0.9230769230769234,-0.7058823529411762,0.21428571428571447,-0.1875,-0.07692307692307698,2.7916666666666665,0.6666666666666666,-0.9784946236559166,0.8095238095238093,2.294117647058824,0.833333333333333,0.0
0.0,-0.8235294117647057,-0.21428571428571405,1.828125,0.15384615384615372,0.0,0.3974358974358974,0.6494623655913967,-1.1904761904761907,-0.7058823529411765,-0.7222222222222223,0.0
0.3846153846153847,0.5294117647058825,0.14285714285714296,0.3125,-0.07692307692307698,0.041666666666666664,0.16666666666666666,-0.15053763440860807,0.5238095238095233,-0.41176470588235303,0.333333333333333,0.0
-0.07692307692307666,-0.17647058823529393,0.0,0.625,-0.30769230769230765,0.3333333333333333,0.7307692307692307,-0.2451612903225848,0.5238095238095233,-0.11764705882352952,0.6111111111111107,0.0
0.23076923076923067,-0.29411764705882343,0.5714285714285715,0.09375000000000003,-0.8846153846153845,0.25,-0.02564102564102564,-0.4516129032258003,-0.1904761904761907,0.0,0.333333333333333,0.0
-0.07692307692307666,1.3529411764705883,1.642857142857143,0.7656250000000001,-0.42307692307692313,-0.25,0.6538461538461539,-0.479569892473104,0.23809523809523728,-0.23529411764705904,1.0555555555555542,0.0
0.0,1.1176470588235294,-1.357142857142857,0.23437500000000003,0.11538461538461547,-0.25,-0.41025641025641024,-0.19784946236559642,-1.6666666666666674,-0.9411764705882356,-0.7222222222222223,0.0
-0.3846153846153847,-0.4117647058823528,0.07142857142857148,-0.12499999999999999,-0.7307692307692307,0.2916666666666667,-0.3333333333333333,-0.89032258064516,0.28571428571428603,0.4705882352941175,0.8888888888888884,0.0
0.9230769230769227,0.5882352941176472,0.5,-0.23437500000000003,0.42307692307692313,-0.7916666666666666,-1.141025641025641,0.27956989247310876,0.23809523809523728,1.3529411764705883,-0.2777777777777777,-1.0
1.153846153846154,1.5882352941176474,3.071428571428571,2.3203125000000004,0.15384615384615372,0.9166666666666666,1.6025641025641026,1.2043010752687928,-1.0476190476190466,1.1176470588235292,-0.6111111111111116,0.0
-0.9230769230769234,-0.9411764705882351,-0.35714285714285704,0.32812499999999994,-0.30769230769230765,-0.4166666666666667,-0.19230769230769232,-0.02580645161290492,0.714285714285714,-0.23529411764705904,-0.5555555555555554,0.0
-0.6923076923076926,0.23529411764705901,0.07142857142857148,0.75,0.1923076923076922,0.9583333333333334,0.8333333333333334,0.35913978494622234,0.8571428571428581,0.8235294117647061,-0.44444444444444464,0.0
2.307692307692308,3.647058823529412,0.7857142857142856,-0.21875,0.34615384615384615,0.20833333333333334,0.8076923076923077,0.4086021505376334,-0.4761904761904767,-0.2941176470588235,-0.166666666666667,0.0
-0.23076923076923067,-1.0588235294117645,-0.35714285714285704,1.8437500000000002,0.2307692307692307,0.625,-0.2948717948717949,0.3999999999999905,-0.04761904761904661,-0.9411764705882356,-0.2777777777777777,0.0
2.4615384615384612,1.1764705882352942,2.2857142857142856,-0.015625000000000014,0.9615384615384612,-0.7916666666666666,-1.1794871794871795,0.4086021505376334,-0.23809523809523728,1.5882352941176474,1.2222222222222214,-1.0
1.2307692307692306,2.5588235294117645,-0.5,0.5625,2.6923076923076925,0.08333333333333333,0.20512820512820512,1.3978494623655917,0.5238095238095233,3.2941176470588243,-0.5555555555555554,-1.0
3.000000000000001,0.4705882352941177,1.9285714285714282,0.15625,0.9230769230769228,-0.5,-0.6794871794871795,0.9569892473118092,0.04761904761904873,1.5882352941176474,-0.11111111111111166,-1.0
-0.3846153846153847,0.058823529411764754,0.07142857142857148,-0.15625,-0.11538461538461547,0.20833333333333334,-0.358974358974359,-0.655913978494617,0.7619047619047628,1.0000000000000002,0.38888888888888834,0.0
1.0000000000000007,-0.11764705882352919,1.0,-0.265625,0.03846153846153849,-0.875,-0.5897435897435898,-0.10752688172044114,-0.6190476190476186,0.588235294117647,0.0,0.0
-0.6153846153846153,-0.4117647058823528,-0.28571428571428553,-0.23437500000000003,0.6538461538461539,-0.375,0.1794871794871795,-0.23655913978494186,0.04761904761904873,-0.2941176470588235,-0.6111111111111116,0.0
0.0,-0.29411764705882343,0.21428571428571447,-0.25000000000000006,-0.6153846153846153,-0.08333333333333333,-0.14102564102564102,-1.0537634408602086,-0.714285714285714,-0.7058823529411765,0.8888888888888884,0.0
-0.23076923076923067,-0.17647058823529393,1.2857142857142856,0.796875,0.1923076923076922,0.7916666666666666,1.0128205128205128,0.1462365591397866,-0.09523809523809534,-0.1764705882352943,-0.44444444444444464,0.0
-0.5384615384615387,0.17647058823529427,-0.9999999999999998,2.3046875,0.4999999999999999,0.9166666666666666,0.9230769230769231,0.916129032258065,-0.3809523809523814,-0.1764705882352943,-0.833333333333333,0.0
0.6153846153846153,0.7058823529411764,2.642857142857143,-0.20312500000000003,16.153846153846153,-0.4583333333333333,-0.6282051282051282,0.5161290322580506,-0.6190476190476186,4.7058823529411775,-0.5555555555555554,-1.0
3.461538461538462,0.7647058823529411,1.214285714285714,-0.06249999999999999,1.1538461538461537,-0.875,-1.2564102564102564,0.7784946236558975,-0.5714285714285721,0.11764705882352952,0.38888888888888834,-1.0
-0.153846153846154,0.058823529411764754,-0.5714285714285713,0.24999999999999997,0.5384615384615383,0.8958333333333334,1.544871794871795,0.19354838709677497,0.5238095238095233,0.5294117647058822,-0.44444444444444464,0.0
-0.307692307692308,-0.764705882352941,0.642857142857143,-0.23437500000000003,-0.11538461538461547,0.7916666666666666,0.32051282051282054,-0.7956989247311833,1.571428571428572,0.05882352941176476,1.166666666666666,0.0
0.3846153846153847,-0.8235294117647057,0.5,-0.1875,0.26923076923076916,-0.4166666666666667,-0.21794871794871795,-0.06451612903225036,0.14285714285714407,-0.41176470588235303,-0.166666666666667,0.0
0.153846153846154,-0.4117647058823528,0.28571428571428553,0.39062500000000006,0.26923076923076916,0.3333333333333333,0.8333333333333334,-0.034408602150547855,-0.6190476190476186,-0.05882352941176476,0.0,0.0
0.9230769230769227,0.11764705882352951,0.642857142857143,-0.12499999999999999,0.42307692307692313,-0.9583333333333334,-1.3846153846153846,0.09892473118279821,0.4761904761904767,1.0000000000000002,0.499999999999999,-1.0
-0.23076923076923067,0.4705882352941177,-0.4285714285714285,-0.078125,-0.7307692307692307,-0.20833333333333334,-0.4358974358974359,-0.8602150537634337,-0.33333333333333265,-0.8823529411764708,0.7777777777777767,0.0
0.307692307692308,-0.17647058823529393,-0.07142857142857148,0.7656250000000001,0.07692307692307698,0.375,0.5,0.3010752688171922,-0.3809523809523814,-0.1764705882352943,-0.7777777777777777,0.0
-0.07692307692307666,0.058823529411764754,-0.7142857142857143,1.984375,0.34615384615384615,0.8333333333333334,0.5256410256410257,0.7247311827956888,-0.4761904761904767,-0.1764705882352943,-0.7222222222222223,0.0
1.2307692307692306,0.11764705882352951,-0.07142857142857148,-0.32812500000000006,-0.07692307692307698,-0.5416666666666666,-0.11538461538461539,-0.5182795698924734,-1.2380952380952372,-0.7058823529411765,-0.11111111111111166,0.0
-0.846153846153846,0.17647058823529427,-0.857142857142857,1.7968750000000002,-0.1923076923076922,0.3333333333333333,-0.038461538461538464,0.4172043010752524,-0.23809523809523728,-0.4705882352941178,0.0,0.0
-0.307692307692308,0.5294117647058825,-1.1428571428571428,0.24999999999999997,-0.11538461538461547,-0.16666666666666666,-0.5128205128205128,-0.38709677419354993,-0.4761904761904767,-0.7647058823529412,-0.05555555555555632,0.0
-0.6923076923076926,0.058823529411764754,-0.07142857142857148,-0.140625,-0.6153846153846153,0.875,0.5769230769230769,-1.161290322580626,0.8571428571428581,-0.4705882352941178,1.333333333333332,0.0
